Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
2728527,The Guernsey Literary and Potato Peel Pie Society,Mary Ann Shaffer,"Shaffer, Mary Ann",Annie Barrows,"=""0385340990""","=""9780385340991""",0,4.19,The Dial Press,Hardcover,277,2008,2008,,2019/04/20,to-read,to-read (#58),to-read,,,,0,0
5043,"The Pillars of the Earth (Kingsbridge, #1)",Ken Follett,"Follett, Ken",,"=""045122213X""","=""9780451222138""",0,4.35,Penguin Books,Paperback,976,2007,1989,,2019/04/20,to-read,to-read (#57),to-read,,,,0,0
30119,Where the Sidewalk Ends,Shel Silverstein,"Silverstein, Shel",,"=""0060513039""","=""9780060513030""",0,4.35,Harpercollins Childrens Books,Hardcover,176,2002,1974,,2019/04/20,to-read,to-read (#56),to-read,,,,0,0
1362112,Tolkien On Fairy-stories,J.R.R. Tolkien,"Tolkien, J.R.R.","Verlyn Flieger, Douglas A. Anderson","=""0007244665""","=""9780007244669""",0,4.32,HarperCollins,Hardcover,320,2008,2008,,2019/04/20,to-read,to-read (#55),to-read,,,,0,0
30597,The Hunchback of Notre-Dame,Victor Hugo,"Hugo, Victor","Walter J. Cobb, Lucie Konvičková","=""0451527887""","=""9780451527882""",0,4.02,Signet Classics,Paperback,510,2001,1831,,2019/04/17,to-read,to-read (#54),to-read,,,,0,0
39999,The Boy in the Striped Pajamas,John Boyne,"Boyne, John",,"=""0385751079""","=""9780385751070""",0,4.16,David Fickling Books,Hardcover,224,2006,2006,,2019/04/15,to-read,to-read (#53),to-read,,,,0,0
233389,The Lives of the Artists,Giorgio Vasari,"Vasari, Giorgio","Julia Conway Bondanella, Peter Bondanella","=""019283410X""","=""9780192834102""",0,3.77,Oxford University Press,Paperback,624,1998,1550,,2019/04/15,to-read,to-read (#52),to-read,,,,0,0
25622782,Will in the World: How Shakespeare Became Shakespeare,Stephen Greenblatt,"Greenblatt, Stephen",,"=""0393352609""","=""9780393352603""",0,3.87,W. W. Norton & Company,Paperback,438,2016,2004,,2019/04/15,to-read,to-read (#51),to-read,,,,0,0
13707734,The Swerve: How the World Became Modern,Stephen Greenblatt,"Greenblatt, Stephen",,"=""0393343405""","=""9780393343403""",0,3.87,W. W. Norton & Company,Paperback,356,2012,2011,,2019/04/15,to-read,to-read (#50),to-read,,,,0,0
34846249,Locking Up Our Own: Crime and Punishment in Black America,James Forman Jr.,"Jr., James Forman",,"=""0374712905""","=""9780374712907""",0,4.37,"Farrar, Straus and Giroux",Kindle Edition,322,2017,2017,,2019/04/15,to-read,to-read (#49),to-read,,,,0,0
44779559,"To Be Taught, If Fortunate",Becky Chambers,"Chambers, Becky",,"=""""","=""""",0,4.20,Hodderscape,Kindle Edition,176,2019,2019,,2019/04/14,to-read,to-read (#48),to-read,,,,0,0
40995249,Women in the Qur’an: An Emancipatory Reading,Asma Lamrabet,"Lamrabet, Asma",,"=""0993516610""","=""9780993516610""",0,3.94,Square View,Paperback,177,,,,2019/04/13,to-read,to-read (#47),to-read,,,,0,0
36300633,"The Hidden Palace (The Golem and the Jinni, #2)",Helene Wecker,"Wecker, Helene",,"=""006246874X""","=""9780062468741""",0,4.13,Harper,ebook,480,2021,2021,,2019/04/13,to-read,to-read (#46),to-read,,,,0,0
71135,The Great Gatsby,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Charles Scribner III,"=""""","=""""",5,3.93,Collier Books,Mass Market Paperback,182,1986,1925,2017/11/30,2018/12/27,"2017, 2015, 2014","2017 (#14), 2015 (#53), 2014 (#31)",read,,,,3,0
4929,Kafka on the Shore,Haruki Murakami,"Murakami, Haruki",Philip Gabriel,"=""1400079276""","=""9781400079278""",4,4.12,Vintage International,Paperback,467,2006,2002,2014/11/30,2019/04/10,2014,2014 (#33),read,,,,1,0
10357575,"1Q84 (1Q84, #1-3)",Haruki Murakami,"Murakami, Haruki","Jay Rubin, Philip Gabriel","=""0307593312""","=""9780307593313""",4,3.95,Knopf,Hardcover,944,2011,2009,2014/12/30,2019/04/10,2014,2014 (#20),read,,,,1,0
188087,The Garden Party and Other Stories,Katherine Mansfield,"Mansfield, Katherine",Lorna Sage,"=""0140188800""","=""9780140188806""",4,3.80,Penguin Group USA,Paperback,159,1998,1922,2014/09/30,2019/04/10,2014,2014 (#4),read,,,,1,0
8255917,Washington: A Life,Ron Chernow,"Chernow, Ron",,"=""1594202664""","=""9781594202667""",4,4.16,Penguin Press,Hardcover,904,2010,2010,2014/03/02,2019/04/10,2014,2014 (#17),read,,,,1,0
83083,"Birds of a Feather (Maisie Dobbs, #2)",Jacqueline Winspear,"Winspear, Jacqueline",,"=""0143035304""","=""9780143035305""",3,4.00,Penguin,Paperback,309,2005,2004,2014/03/02,2019/04/10,2014,2014 (#22),read,,,,1,0
17334495,"The Bully Pulpit: Theodore Roosevelt, William Howard Taft, and the Golden Age of Journalism",Doris Kearns Goodwin,"Goodwin, Doris Kearns",,"=""""","=""""",5,4.15,Simon & Schuster,Hardcover,910,2013,2013,2014/03/30,2019/04/10,2014,2014 (#10),read,,,,1,0
1857397,The Picture of Dorian Gray,Oscar Wilde,"Wilde, Oscar",,"=""1593080255""","=""9781593080259""",5,4.13,Barnes & Noble Classics,Paperback,248,2003,1890,2014/04/30,2019/04/10,"2014, 2017","2014 (#9), 2017 (#46)",read,,,,2,0
17184,The Invisible Man,H.G. Wells,"Wells, H.G.",Scott Westerfeld,"=""0451528522""","=""9780451528520""",4,3.63,New American Library/Penguin Books,Mass Market Paperback,192,2002,1897,2014/08/30,2019/04/10,2014,2014 (#38),read,,,,1,0
46164,Tender Is the Night,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Amor Towles,"=""""","=""""",4,3.77,Scribner,Paperback,430,1995,1934,2014/08/30,2019/04/10,2014,2014 (#36),read,,,,1,0
2767,A People’s History of the United States: 1492 - Present,Howard Zinn,"Zinn, Howard",,"=""0060838655""","=""9780060838652""",4,4.08,Harper Perennial,Paperback,729,1995,1980,2014/08/30,2019/04/10,2014,2014 (#8),read,,,,1,0
13538873,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)",Robin Sloan,"Sloan, Robin",,"=""0374214913""","=""9780374214913""",4,3.72,"Farrar, Straus and Giroux",Hardcover,288,2012,2012,2014/06/30,2019/04/10,2014,2014 (#7),read,,,,1,0
1237300,The Shock Doctrine: The Rise of Disaster Capitalism,Naomi Klein,"Klein, Naomi",,"=""0805079831""","=""9780805079838""",5,4.29,Metropolitan Books,Hardcover,558,2007,2007,2014/05/30,2019/04/10,2014,2014 (#11),read,,,,1,0
4662,The Short Stories,F. Scott Fitzgerald,"Fitzgerald, F. Scott",Matthew J. Bruccoli,"=""0684842505""","=""9780684842509""",4,4.22,Scribner,Hardcover,800,1998,1920,2014/12/30,2019/04/10,2014,2014 (#34),read,,,,1,0
46165,This Side of Paradise,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0684843781""","=""9780684843780""",3,3.64,Scribner,Paperback,275,1998,1920,2014/09/30,2019/04/10,2014,2014 (#39),read,,,,1,0
17568801,Zealot: The Life and Times of Jesus of Nazareth,Reza Aslan,"Aslan, Reza",,"=""140006922X""","=""9781400069224""",4,3.86,Random House,Hardcover,296,2013,2013,2014/05/30,2019/04/10,2014,2014 (#5),read,,,,1,0
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz",Stanley Corngold,"=""0553213695""","=""9780553213690""",4,3.90,Bantam Classics,Mass Market Paperback,201,1972,1915,2014/09/30,2019/04/10,2014,2014 (#19),read,,,,1,0
16857,The Love of the Last Tycoon,F. Scott Fitzgerald,"Fitzgerald, F. Scott",,"=""0020199856""","=""9780020199854""",3,3.63,Scribner,Paperback,169,1995,1941,2014/12/30,2019/04/10,2014,2014 (#2),read,,,,1,0
1362,The Histories,Herodotus,"Herodotus, Herodotus","John M. Marincola, Aubrey de Sélincourt, Betty Radice","=""0140449086""","=""9780140449082""",3,4.01,Penguin Books,Paperback,784,2003,-430,2014/11/30,2019/04/10,2014,2014 (#40),read,,,,1,0
